Anno;Quartiere;Zona;Tipologia Famiglia;Dimensione Familiare;Numero Famiglie;Componenti
1996;Savena;San Ruffillo;Madre con figli e altri membri conviventi;4;32;128
1997;Borgo Panigale - Reno;Barca;Coniugi con figli;4;707;2828
1997;Borgo Panigale - Reno;Barca;Padre con figli e altri membri conviventi;6-10;1;6
1997;Borgo Panigale - Reno;Borgo Panigale;Coniugi;2;2394;4788
1997;Borgo Panigale - Reno;Borgo Panigale;Coniugi con figli e altri membri conviventi;4;212;848
1997;Borgo Panigale - Reno;Borgo Panigale;Madre con figli;3;110;330
1997;Borgo Panigale - Reno;Santa Viola;Madre con figli e altri membri conviventi;3;43;129
1997;Navile;Bolognina;Altre tipologie familiari;3;51;153
1997;Navile;Bolognina;Altre tipologie familiari;4;17;68
1997;Navile;Bolognina;Coniugi con altri membri conviventi;5;4;20
1997;Navile;Bolognina;Coniugi con figli e altri membri conviventi;4;195;780
1997;Navile;Bolognina;Padre con figli;2;186;372
1997;Navile;Bolognina;Padre con figli e altri membri conviventi;4;16;64
1997;Navile;Bolognina;Sola;1;3759;3759
1997;Navile;Corticella;Altre tipologie familiari;2;273;546
1997;Navile;Corticella;Coniugi con figli e altri membri conviventi;6-10;30;194
1997;Navile;Corticella;Padre con figli e altri membri conviventi;Oltre 10;1;12
1997;Navile;Lame;Coniugi con figli;6-10;15;92
1997;Navile;Lame;Madre con figli;4;24;96
1997;Navile;Lame;Madre con figli e altri membri conviventi;4;42;168
1997;Navile;Lame;Solo;1;717;717
1997;Porto - Saragozza;Costa Saragozza;Coniugi con figli;5;128;640
1997;Porto - Saragozza;Costa Saragozza;Madre con figli;2;756;1512
1997;Porto - Saragozza;Costa Saragozza;Madre con figli;4;36;144
1997;Porto - Saragozza;Costa Saragozza;Padre con figli;3;31;93
1997;Porto - Saragozza;Costa Saragozza;Padre con figli e altri membri conviventi;4;26;104
1997;Porto - Saragozza;Malpighi;Coniugi con figli;3;651;1953
1997;Porto - Saragozza;Malpighi;Madre con figli;2;433;866
1997;Porto - Saragozza;Malpighi;Madre con figli;4;19;76
1997;Porto - Saragozza;Malpighi;Madre con figli e altri membri conviventi;3;56;168
1997;Porto - Saragozza;Marconi;Coniugi;2;1129;2258
1997;Porto - Saragozza;Marconi;Coniugi con altri membri conviventi;5;1;5
1997;Porto - Saragozza;Marconi;Coniugi con figli;4;503;2012
1997;Porto - Saragozza;Marconi;Madre con figli e altri membri conviventi;4;28;112
1997;Porto - Saragozza;Marconi;Madre con figli e altri membri conviventi;6-10;2;12
1997;San Donato - San Vitale;San Donato;Coniugi;2;2938;5876
1997;San Donato - San Vitale;San Donato;Coniugi con figli e altri membri conviventi;5;152;760
1997;San Donato - San Vitale;San Donato;Coniugi con figli e altri membri conviventi;6-10;58;382
1997;San Donato - San Vitale;San Donato;Madre con figli;2;1030;2060
1997;San Donato - San Vitale;San Donato;Madre con figli e altri membri conviventi;4;67;268
1997;San Donato - San Vitale;San Donato;Padre con figli e altri membri conviventi;6-10;2;13
1997;San Donato - San Vitale;San Donato;Solo;1;1736;1736
1997;San Donato - San Vitale;San Vitale;Altre tipologie familiari;4;13;52
1997;San Donato - San Vitale;San Vitale;Coniugi;2;2818;5636
1997;San Donato - San Vitale;San Vitale;Coniugi con figli e altri membri conviventi;4;154;616
1997;San Donato - San Vitale;San Vitale;Madre con figli;5;4;20
1997;Santo Stefano;Colli;Coniugi con figli;5;74;370
1997;Santo Stefano;Colli;Madre con figli e altri membri conviventi;3;17;51
1997;Santo Stefano;Colli;Madre con figli e altri membri conviventi;5;5;25
1997;Santo Stefano;Galvani;Altre tipologie familiari;Oltre 10;1;17
1997;Santo Stefano;Galvani;Coniugi con altri membri conviventi;6-10;1;6
1997;Santo Stefano;Galvani;Padre con figli;4;3;12
1997;Santo Stefano;Galvani;Padre con figli e altri membri conviventi;4;17;68
1997;Santo Stefano;Irnerio;Altre tipologie familiari;2;341;682
1997;Santo Stefano;Irnerio;Padre con figli;5;1;5
1997;Santo Stefano;Irnerio;Padre con figli e altri membri conviventi;3;35;105
1997;Santo Stefano;Murri;Coniugi con figli e altri membri conviventi;5;87;435
1997;Santo Stefano;Murri;Padre con figli;4;9;36
1997;Savena;Mazzini;Altre tipologie familiari;4;11;44
1997;Savena;Mazzini;Altre tipologie familiari;5;1;5
1997;Savena;Mazzini;Coniugi con figli;4;1494;5976
1997;Savena;Mazzini;Coniugi con figli;5;186;930
1997;Savena;Mazzini;Madre con figli e altri membri conviventi;6-10;4;24
1997;Savena;Mazzini;Padre con figli e altri membri conviventi;6-10;2;12
1997;Savena;San Ruffillo;Altre tipologie familiari;2;308;616
1997;Savena;San Ruffillo;Coniugi con altri membri conviventi;3;119;357
1997;Savena;San Ruffillo;Coniugi con figli;5;96;480
1997;Savena;San Ruffillo;Coniugi con figli e altri membri conviventi;5;79;395
1997;Savena;San Ruffillo;Madre con figli e altri membri conviventi;6-10;1;7
1997;Savena;San Ruffillo;Padre con figli e altri membri conviventi;4;15;60
1997;Savena;San Ruffillo;Solo;1;1156;1156
1997;Senza fissa dimora;Senza fissa dimora;Coniugi con figli;4;1;4
1997;Senza fissa dimora;Senza fissa dimora;Madre con figli;3;1;3
1997;Senza fissa dimora;Senza fissa dimora;Solo;1;19;19
1998;Borgo Panigale - Reno;Barca;Coniugi con altri membri conviventi;4;8;32
1998;Borgo Panigale - Reno;Barca;Coniugi con figli e altri membri conviventi;5;97;485
1998;Borgo Panigale - Reno;Barca;Coniugi con figli e altri membri conviventi;6-10;32;206
1998;Borgo Panigale - Reno;Barca;Madre con figli;6-10;1;7
1998;Borgo Panigale - Reno;Barca;Padre con figli e altri membri conviventi;6-10;2;12
1998;Borgo Panigale - Reno;Barca;Solo;1;985;985
1998;Borgo Panigale - Reno;Borgo Panigale;Coniugi con altri membri conviventi;5;1;5
1998;Borgo Panigale - Reno;Borgo Panigale;Padre con figli;3;24;72
1998;Borgo Panigale - Reno;Borgo Panigale;Solo;1;1254;1254
1998;Borgo Panigale - Reno;Santa Viola;Coniugi con altri membri conviventi;3;53;159
1998;Navile;Bolognina;Altre tipologie familiari;4;15;60
1998;Navile;Bolognina;Coniugi con figli e altri membri conviventi;5;85;425
1998;Navile;Bolognina;Madre con figli e altri membri conviventi;5;11;55
1998;Navile;Bolognina;Solo;1;2511;2511
1998;Navile;Corticella;Madre con figli e altri membri conviventi;4;17;68
1998;Navile;Corticella;Padre con figli;2;85;170
1998;Navile;Lame;Madre con figli e altri membri conviventi;4;33;132
1998;Porto - Saragozza;Costa Saragozza;Coniugi con altri membri conviventi;4;7;28
1998;Porto - Saragozza;Costa Saragozza;Madre con figli;3;179;537
1998;Porto - Saragozza;Malpighi;Coniugi con altri membri conviventi;4;5;20
1998;Porto - Saragozza;Malpighi;Coniugi con figli;6-10;11;72
1998;Porto - Saragozza;Malpighi;Madre con figli;3;107;321
1998;Porto - Saragozza;Marconi;Coniugi con figli e altri membri conviventi;5;51;255
1998;Porto - Saragozza;Marconi;Madre con figli;4;16;64
1998;Porto - Saragozza;Marconi;Madre con figli e altri membri conviventi;3;58;174
1998;Porto - Saragozza;Saffi;Coniugi con altri membri conviventi;5;5;25
1998;Porto - Saragozza;Saffi;Madre con figli;4;13;52
1998;Porto - Saragozza;Saffi;Padre con figli;4;1;4
1998;San Donato - San Vitale;San Donato;Coniugi con figli;5;125;625
1998;San Donato - San Vitale;San Donato;Madre con figli;5;14;70
1998;San Donato - San Vitale;San Donato;Padre con figli e altri membri conviventi;5;5;25
1998;San Donato - San Vitale;San Vitale;Padre con figli;2;197;394
1998;San Donato - San Vitale;San Vitale;Padre con figli e altri membri conviventi;3;70;210
1998;San Donato - San Vitale;San Vitale;Sola;1;3947;3947
1998;Santo Stefano;Colli;Sola;1;767;767
1998;Santo Stefano;Galvani;Sola;1;2173;2173
1998;Santo Stefano;Galvani;Solo;1;1545;1545
1998;Santo Stefano;Irnerio;Altre tipologie familiari;4;6;24
1998;Santo Stefano;Irnerio;Padre con figli;4;3;12
1998;Santo Stefano;Irnerio;Solo;1;1806;1806
1998;Santo Stefano;Murri;Altre tipologie familiari;5;1;5
1998;Santo Stefano;Murri;Madre con figli;2;956;1912
1998;Santo Stefano;Murri;Madre con figli;3;252;756
1998;Santo Stefano;Murri;Madre con figli;4;27;108
1998;Savena;Mazzini;Coniugi con altri membri conviventi;4;10;40
1998;Savena;Mazzini;Madre con figli;6-10;3;22
1998;Savena;Mazzini;Sola;1;3530;3530
1998;Savena;San Ruffillo;Madre con figli;4;22;88
1998;Savena;San Ruffillo;Padre con figli;2;138;276
1998;Savena;San Ruffillo;Sola;1;2148;2148
1999;Borgo Panigale - Reno;Barca;Coniugi con figli;4;680;2720
1999;Borgo Panigale - Reno;Barca;Coniugi con figli e altri membri conviventi;5;90;450
1999;Borgo Panigale - Reno;Barca;Madre con figli e altri membri conviventi;4;40;160
1999;Borgo Panigale - Reno;Borgo Panigale;Coniugi con altri membri conviventi;6-10;2;12
1999;Borgo Panigale - Reno;Borgo Panigale;Coniugi con figli;3;1981;5943
1999;Borgo Panigale - Reno;Borgo Panigale;Madre con figli e altri membri conviventi;4;30;120
1999;Borgo Panigale - Reno;Santa Viola;Altre tipologie familiari;6-10;1;7
1999;Borgo Panigale - Reno;Santa Viola;Coniugi con figli e altri membri conviventi;4;68;272
1999;Navile;Bolognina;Altre tipologie familiari;3;58;174
1999;Navile;Bolognina;Coniugi con altri membri conviventi;4;8;32
1999;Navile;Bolognina;Coniugi con figli;3;2291;6873
1999;Navile;Bolognina;Coniugi con figli;5;129;645
1999;Navile;Bolognina;Padre con figli;4;5;20
1999;Navile;Bolognina;Solo;1;2625;2625
1999;Navile;Corticella;Altre tipologie familiari;4;6;24
1999;Navile;Corticella;Altre tipologie familiari;5;1;5
1999;Navile;Corticella;Madre con figli;2;447;894
1999;Navile;Lame;Coniugi;2;1131;2262
1999;Navile;Lame;Coniugi con figli;5;70;350
1999;Navile;Lame;Madre con figli;2;421;842
1999;Navile;Lame;Madre con figli e altri membri conviventi;5;11;55
1999;Navile;Lame;Sola;1;1117;1117
1999;Porto - Saragozza;Costa Saragozza;Coniugi;2;2274;4548
1999;Porto - Saragozza;Costa Saragozza;Coniugi con altri membri conviventi;6-10;1;6
1999;Porto - Saragozza;Costa Saragozza;Coniugi con figli;3;1616;4848
1999;Porto - Saragozza;Costa Saragozza;Coniugi con figli e altri membri conviventi;6-10;19;121
1999;Porto - Saragozza;Costa Saragozza;Madre con figli e altri membri conviventi;4;33;132
1999;Porto - Saragozza;Costa Saragozza;Padre con figli;4;6;24
1999;Porto - Saragozza;Costa Saragozza;Padre con figli e altri membri conviventi;4;26;104
1999;Porto - Saragozza;Malpighi;Padre con figli;3;19;57
1999;Porto - Saragozza;Malpighi;Padre con figli;4;1;4
1999;Porto - Saragozza;Marconi;Madre con figli;5;2;10
1999;Porto - Saragozza;Marconi;Padre con figli;4;4;16
1999;Porto - Saragozza;Saffi;Madre con figli e altri membri conviventi;4;32;128
1999;Porto - Saragozza;Saffi;Sola;1;2449;2449
1999;San Donato - San Vitale;San Donato;Altre tipologie familiari;5;4;20
1999;San Donato - San Vitale;San Donato;Coniugi con figli e altri membri conviventi;4;204;816
1999;San Donato - San Vitale;San Donato;Padre con figli;2;195;390
1999;San Donato - San Vitale;San Vitale;Madre con figli;4;19;76
1999;San Donato - San Vitale;San Vitale;Madre con figli e altri membri conviventi;5;14;70
1999;Santo Stefano;Colli;Padre con figli e altri membri conviventi;6-10;2;14
1999;Santo Stefano;Galvani;Coniugi con altri membri conviventi;5;2;10
1999;Santo Stefano;Irnerio;Altre tipologie familiari;4;4;16
1999;Santo Stefano;Irnerio;Coniugi con figli e altri membri conviventi;5;40;200
1999;Santo Stefano;Irnerio;Madre con figli e altri membri conviventi;4;29;116
1999;Santo Stefano;Irnerio;Madre con figli e altri membri conviventi;6-10;2;12
1999;Santo Stefano;Murri;Madre con figli;4;23;92
1999;Santo Stefano;Murri;Solo;1;1957;1957
1999;Savena;Mazzini;Coniugi con figli;3;3077;9231
1999;Savena;Mazzini;Coniugi con figli e altri membri conviventi;5;131;655
1999;Savena;Mazzini;Madre con figli;3;259;777
1999;Savena;San Ruffillo;Coniugi con altri membri conviventi;4;11;44
1999;Savena;San Ruffillo;Coniugi con figli;5;87;435
1999;Senza fissa dimora;Senza fissa dimora;Sola;1;6;6
2000;Borgo Panigale - Reno;Barca;Altre tipologie familiari;5;1;5
2000;Borgo Panigale - Reno;Barca;Madre con figli e altri membri conviventi;5;11;55
2000;Borgo Panigale - Reno;Barca;Padre con figli;4;5;20
2000;Borgo Panigale - Reno;Borgo Panigale;Coniugi con altri membri conviventi;3;172;516
2000;Borgo Panigale - Reno;Borgo Panigale;Madre con figli e altri membri conviventi;3;91;273
2000;Borgo Panigale - Reno;Borgo Panigale;Padre con figli;2;136;272
2000;Borgo Panigale - Reno;Santa Viola;Sola;1;1367;1367
2000;Navile;Bolognina;Altre tipologie familiari;4;8;32
2000;Navile;Bolognina;Madre con figli;6-10;1;6
2000;Navile;Bolognina;Padre con figli;5;1;5
2000;Navile;Corticella;Coniugi con figli e altri membri conviventi;5;56;280
2000;Navile;Corticella;Coniugi con figli e altri membri conviventi;6-10;27;172
2000;Navile;Lame;Madre con figli;6-10;1;6
2000;Navile;Lame;Madre con figli e altri membri conviventi;4;24;96
2000;Porto - Saragozza;Costa Saragozza;Coniugi con altri membri conviventi;3;88;264
2000;Porto - Saragozza;Costa Saragozza;Coniugi con altri membri conviventi;4;11;44
2000;Porto - Saragozza;Costa Saragozza;Madre con figli e altri membri conviventi;5;9;45
2000;Porto - Saragozza;Costa Saragozza;Padre con figli;2;167;334
2000;Porto - Saragozza;Costa Saragozza;Padre con figli;4;5;20
2000;Porto - Saragozza;Costa Saragozza;Padre con figli e altri membri conviventi;5;7;35
2000;Porto - Saragozza;Malpighi;Padre con figli e altri membri conviventi;3;37;111
2000;Porto - Saragozza;Marconi;Altre tipologie familiari;2;276;552
2000;Porto - Saragozza;Marconi;Altre tipologie familiari;4;4;16
2000;Porto - Saragozza;Marconi;Coniugi;2;1088;2176
2000;Porto - Saragozza;Marconi;Padre con figli e altri membri conviventi;5;1;5
2000;Porto - Saragozza;Saffi;Altre tipologie familiari;3;16;48
2000;Porto - Saragozza;Saffi;Altre tipologie familiari;5;2;10
2000;Porto - Saragozza;Saffi;Coniugi;2;1720;3440
2000;Porto - Saragozza;Saffi;Coniugi con figli;6-10;18;114
2000;Porto - Saragozza;Saffi;Padre con figli;5;1;5
2000;Porto - Saragozza;Saffi;Solo;1;1505;1505
2000;Santo Stefano;Galvani;Solo;1;1653;1653
2000;Santo Stefano;Irnerio;Coniugi con figli;6-10;9;57
2000;Santo Stefano;Murri;Altre tipologie familiari;2;468;936
2000;Santo Stefano;Murri;Coniugi con figli;6-10;22;132
2000;Santo Stefano;Murri;Madre con figli;3;267;801
2000;Savena;Mazzini;Coniugi;2;4082;8164
2000;Savena;Mazzini;Sola;1;3707;3707
2000;Savena;San Ruffillo;Altre tipologie familiari;4;10;40
2000;Savena;San Ruffillo;Coniugi con figli;3;1652;4956
2001;Borgo Panigale - Reno;Barca;Coniugi con figli;6-10;15;94
2001;Borgo Panigale - Reno;Barca;Madre con figli e altri membri conviventi;6-10;3;19
2001;Borgo Panigale - Reno;Barca;Padre con figli e altri membri conviventi;4;25;100
2001;Borgo Panigale - Reno;Borgo Panigale;Coniugi con figli;Oltre 10;1;15
2001;Borgo Panigale - Reno;Borgo Panigale;Madre con figli;6-10;1;6
2001;Borgo Panigale - Reno;Santa Viola;Coniugi con altri membri conviventi;3;61;183
2001;Borgo Panigale - Reno;Santa Viola;Madre con figli e altri membri conviventi;3;45;135
2001;Borgo Panigale - Reno;Santa Viola;Padre con figli;3;11;33
2001;Navile;Lame;Madre con figli;3;108;324
2001;Navile;Lame;Madre con figli;4;22;88
2001;Navile;Lame;Padre con figli;2;84;168
2001;Porto - Saragozza;Costa Saragozza;Altre tipologie familiari;4;6;24
2001;Porto - Saragozza;Costa Saragozza;Madre con figli e altri membri conviventi;3;105;315
2001;Porto - Saragozza;Malpighi;Coniugi con figli;3;598;1794
2001;Porto - Saragozza;Malpighi;Madre con figli e altri membri conviventi;4;23;92
2001;Porto - Saragozza;Marconi;Altre tipologie familiari;2;253;506
2001;Porto - Saragozza;Marconi;Coniugi con altri membri conviventi;5;3;15
2001;San Donato - San Vitale;San Donato;Padre con figli;4;3;12
2001;San Donato - San Vitale;San Donato;Padre con figli e altri membri conviventi;4;35;140
2001;Santo Stefano;Colli;Coniugi con figli;3;460;1380
2001;Santo Stefano;Colli;Coniugi con figli;4;377;1508
2001;Santo Stefano;Colli;Padre con figli;2;51;102
2001;Santo Stefano;Galvani;Madre con figli;3;124;372
2001;Santo Stefano;Irnerio;Madre con figli e altri membri conviventi;3;60;180
2001;Santo Stefano;Murri;Altre tipologie familiari;4;6;24
2001;Santo Stefano;Murri;Madre con figli;2;901;1802
2001;Santo Stefano;Murri;Madre con figli e altri membri conviventi;5;6;30
2001;Santo Stefano;Murri;Padre con figli e altri membri conviventi;3;67;201
2001;Savena;Mazzini;Coniugi con altri membri conviventi;5;4;20
2001;Savena;Mazzini;Padre con figli e altri membri conviventi;3;102;306
2001;Savena;Mazzini;Padre con figli e altri membri conviventi;4;28;112
2001;Savena;Mazzini;Padre con figli e altri membri conviventi;5;7;35
2001;Savena;Mazzini;Solo;1;2290;2290
2001;Savena;San Ruffillo;Coniugi con figli;5;86;430
2002;Borgo Panigale - Reno;Barca;Altre tipologie familiari;2;310;620
2002;Borgo Panigale - Reno;Barca;Altre tipologie familiari;4;12;48
2002;Borgo Panigale - Reno;Borgo Panigale;Coniugi con altri membri conviventi;4;16;64
2002;Borgo Panigale - Reno;Borgo Panigale;Coniugi con figli e altri membri conviventi;6-10;39;246
2002;Borgo Panigale - Reno;Santa Viola;Coniugi con figli e altri membri conviventi;4;60;240
2002;Borgo Panigale - Reno;Santa Viola;Madre con figli;2;370;740
2002;Borgo Panigale - Reno;Santa Viola;Madre con figli e altri membri conviventi;3;44;132
2002;Navile;Bolognina;Coniugi con figli;4;912;3648
2002;Navile;Bolognina;Madre con figli e altri membri conviventi;5;10;50
2002;Porto - Saragozza;Malpighi;Madre con figli;5;1;5
2002;Porto - Saragozza;Malpighi;Madre con figli e altri membri conviventi;5;14;70
2002;Porto - Saragozza;Marconi;Coniugi con figli e altri membri conviventi;6-10;16;102
1992;San Donato - San Vitale;San Vitale;Coniugi con figli;4;1233;4932
1992;San Donato - San Vitale;San Vitale;Madre con figli e altri membri conviventi;5;12;60
1992;San Donato - San Vitale;San Vitale;Padre con figli;3;47;141
1992;Santo Stefano;Colli;Madre con figli e altri membri conviventi;5;6;30
1992;Santo Stefano;Colli;Padre con figli e altri membri conviventi;6-10;1;6
1992;Santo Stefano;Galvani;Altre tipologie familiari;4;2;8
1992;Santo Stefano;Galvani;Madre con figli;2;438;876
1992;Santo Stefano;Galvani;Madre con figli;6-10;5;32
1992;Santo Stefano;Galvani;Madre con figli e altri membri conviventi;4;12;48
