Sezione censimento (2011);Anno di riferimento;Nome quartiere;Nome zona;Nome area;Numero unità locali;Numero addetti (dipendenti e indipendenti);Numero addetti istituzioni pubbliche;Numero studenti
994;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;26;101;;
995;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;47;120;;23
998;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;4;146;;
1005;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;35;48;;
1022;2019;San Donato - San Vitale;San Donato;MICHELINO;6;7;;
1023;2019;San Donato - San Vitale;San Donato;MICHELINO;6;12;;58
1034;2019;San Donato - San Vitale;San Donato;MICHELINO;11;17;;
1037;2019;San Donato - San Vitale;San Donato;MICHELINO;13;31;;
1052;2019;San Donato - San Vitale;San Donato;MICHELINO;19;21;;120
1056;2019;San Donato - San Vitale;San Donato;VIA MONDO;27;48;;
1057;2019;San Donato - San Vitale;San Donato;VIA MONDO;8;12;;
1059;2019;San Donato - San Vitale;San Donato;VIA MONDO;1;1;;43
1072;2019;San Donato - San Vitale;San Donato;VIA MONDO;2;6;;
1086;2019;San Donato - San Vitale;San Donato;PILASTRO;34;256;;116
1088;2019;San Donato - San Vitale;San Donato;SCALO MERCI SAN DONATO;2;27;;
1119;2019;San Donato - San Vitale;San Donato;CAAB;3;4;;
1127;2019;San Donato - San Vitale;San Donato;CAAB;1;1;;
1150;2019;Santo Stefano;Colli;OSSERVANZA;1;1;;
1153;2019;Santo Stefano;Colli;OSSERVANZA;7;7;;
1167;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;12;12;;
1168;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;4;4;;
1172;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;9;9;;
1177;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;2;2;;
1178;2019;Santo Stefano;Colli;PADERNO;2;2;;
1193;2019;Santo Stefano;Colli;PADERNO;6;9;;
1209;2019;Santo Stefano;Galvani;GALVANI-1;37;119;;
1211;2019;Santo Stefano;Galvani;GALVANI-1;58;211;;
1216;2019;Santo Stefano;Galvani;GALVANI-1;96;295;;
1217;2019;Santo Stefano;Galvani;GALVANI-1;4;11;;
1227;2019;Santo Stefano;Galvani;GALVANI-1;106;335;;
1237;2019;Santo Stefano;Galvani;GALVANI-2;42;61;;
1239;2019;Santo Stefano;Galvani;GALVANI-2;41;55;;
1245;2019;Santo Stefano;Galvani;GALVANI-2;67;116;;74
1245;2019;Santo Stefano;Galvani;GALVANI-2;67;116;;480
1264;2019;Santo Stefano;Galvani;GALVANI-2;58;93;;
1265;2019;Santo Stefano;Galvani;GALVANI-2;80;136;;
1275;2019;Santo Stefano;Galvani;GALVANI-2;33;46;;
1284;2019;Santo Stefano;Galvani;GALVANI-2;36;53;;
1286;2019;Santo Stefano;Galvani;GALVANI-2;34;145;;
1294;2019;Santo Stefano;Galvani;GALVANI-2;42;71;;
1314;2019;Santo Stefano;Murri;DAGNINI;67;143;;
1319;2019;Santo Stefano;Murri;MEZZOFANTI;41;105;;
1324;2019;Santo Stefano;Murri;MEZZOFANTI;15;15;;
1326;2019;Santo Stefano;Murri;DAGNINI;7;6;;
1327;2019;Santo Stefano;Murri;DAGNINI;4;4;;
1328;2019;Santo Stefano;Murri;DAGNINI;1;2;;243
1343;2019;Santo Stefano;Murri;MEZZOFANTI;14;14;;
1363;2019;Santo Stefano;Murri;DAGNINI;3;4;;
1370;2019;Santo Stefano;Murri;DAGNINI;31;50;;
1381;2019;Santo Stefano;Murri;GIARDINI MARGHERITA;2;2;;75
1400;2019;Santo Stefano;Murri;SIEPELUNGA;10;11;;
1418;2019;Santo Stefano;Murri;CHIESANUOVA;28;48;;
1420;2019;Santo Stefano;Murri;CHIESANUOVA;20;27;;
1423;2019;Santo Stefano;Murri;CHIESANUOVA;29;55;;
1427;2019;Santo Stefano;Murri;CHIESANUOVA;17;30;;
1430;2019;Santo Stefano;Murri;CHIESANUOVA;30;53;;
1438;2019;Santo Stefano;Murri;CHIESANUOVA;13;27;;
1445;2019;Santo Stefano;Murri;CHIESANUOVA;16;33;;
1447;2019;Santo Stefano;Irnerio;IRNERIO-2;25;502;;
1450;2019;Santo Stefano;Irnerio;IRNERIO-2;10;770;;
1470;2019;Santo Stefano;Irnerio;IRNERIO-2;38;107;;
1473;2019;Santo Stefano;Irnerio;IRNERIO-2;21;215;;
1475;2019;Santo Stefano;Irnerio;IRNERIO-2;17;47;;
1487;2019;Santo Stefano;Irnerio;IRNERIO-1;20;56;;
1496;2019;Santo Stefano;Irnerio;IRNERIO-1;34;107;;
1497;2019;Santo Stefano;Irnerio;IRNERIO-1;56;331;;
1508;2019;Santo Stefano;Irnerio;IRNERIO-1;16;84;;
1517;2019;Santo Stefano;Irnerio;IRNERIO-1;1;2;;
1530;2019;Santo Stefano;Irnerio;IRNERIO-2;9;9;;
1546;2019;Santo Stefano;Irnerio;IRNERIO-1;26;47;;
1550;2019;Santo Stefano;Irnerio;IRNERIO-2;50;126;;410
1556;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;42;97;;
1560;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;57;157;;
1580;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;11;16;;
1582;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;6;8;;
1587;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;13;24;;
1592;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;14;24;;
1594;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;10;12;;
1598;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;2;2;;
1606;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;3;31;;28
1611;2019;San Donato - San Vitale;S. Vitale;MENGOLI;50;122;;
1630;2019;San Donato - San Vitale;S. Vitale;MENGOLI;10;21;;330
1636;2019;San Donato - San Vitale;S. Vitale;MENGOLI;18;36;;
1660;2019;San Donato - San Vitale;S. Vitale;MENGOLI;20;44;;
1662;2019;San Donato - San Vitale;S. Vitale;MENGOLI;14;68;;
1679;2019;San Donato - San Vitale;S. Vitale;SCANDELLARA;5;5;;73
1699;2019;San Donato - San Vitale;S. Vitale;ROVERI;10;498;;
1709;2019;San Donato - San Vitale;S. Vitale;ROVERI;4;51;;
1714;2019;San Donato - San Vitale;S. Vitale;ROVERI;27;176;;
1715;2019;San Donato - San Vitale;S. Vitale;ROVERI;13;2575;;
1721;2019;San Donato - San Vitale;S. Vitale;GUELFA;6;7;;
1740;2019;San Donato - San Vitale;S. Vitale;ROVERI;31;228;;
1743;2019;San Donato - San Vitale;S. Vitale;GUELFA;9;10;;
1745;2019;San Donato - San Vitale;S. Vitale;GUELFA;86;168;;
1751;2019;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;2;13;;
1763;2019;San Donato - San Vitale;S. Vitale;STRADELLI GUELFI;10;38;;
1780;2019;Porto - Saragozza;Costa Saragozza;STADIO-MELONCELLO;7;9;;
1789;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;16;45;;53
1797;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;32;65;;
1799;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;11;16;;
1809;2019;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;12;18;;
1817;2019;Porto - Saragozza;Costa Saragozza;STADIO-MELONCELLO;4;6;;
1836;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;28;36;;
1858;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;8;8;;
1863;2019;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;8;8;;
1875;2019;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;33;59;;430
1884;2019;Porto - Saragozza;Costa Saragozza;STADIO-MELONCELLO;23;45;;144
1885;2019;Porto - Saragozza;Costa Saragozza;RAVONE;1;1;;
1890;2019;Porto - Saragozza;Costa Saragozza;RAVONE;11;11;;
1898;2019;Porto - Saragozza;Costa Saragozza;RAVONE;20;20;;
1899;2019;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;37;41;;
1907;2019;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;16;17;;
1926;2019;Porto - Saragozza;Costa Saragozza;SAN LUCA;5;5;;
1934;2019;Porto - Saragozza;Malpighi;MALPIGHI-2;37;68;;
1939;2019;Porto - Saragozza;Malpighi;MALPIGHI-2;28;48;;
1945;2019;Porto - Saragozza;Malpighi;MALPIGHI-2;75;106;;1410
1955;2019;Porto - Saragozza;Malpighi;MALPIGHI-1;35;51;;
1962;2019;Porto - Saragozza;Malpighi;MALPIGHI-1;138;629;;
1965;2019;Porto - Saragozza;Malpighi;MALPIGHI-1;34;107;;
1975;2019;Porto - Saragozza;Malpighi;MALPIGHI-2;88;164;;601
1977;2019;Porto - Saragozza;Malpighi;MALPIGHI-2;12;11;;
1989;2019;Porto - Saragozza;Malpighi;MALPIGHI-2;23;26;;
1995;2019;Porto - Saragozza;Malpighi;MALPIGHI-2;12;13;;98
2004;2019;Savena;Mazzini;FOSSOLO;38;113;;
2011;2019;Savena;Mazzini;FOSSOLO;9;21;;31
2025;2019;Savena;Mazzini;PONTEVECCHIO;44;62;;
2043;2019;Savena;Mazzini;DUE MADONNE;2;1;;
2053;2019;Savena;Mazzini;PONTEVECCHIO;2;31;;
2054;2019;Savena;Mazzini;PONTEVECCHIO;40;86;;
2061;2019;Savena;Mazzini;PONTEVECCHIO;2;15;;
2073;2019;Savena;Mazzini;BITONE;11;11;;
2079;2019;Savena;Mazzini;BITONE;20;46;;15
2083;2019;Savena;Mazzini;BITONE;11;18;;
2086;2019;Savena;Mazzini;BITONE;30;64;;
2108;2019;Savena;Mazzini;BITONE;5;7;;
2114;2019;Savena;Mazzini;BITONE;25;49;;
2118;2019;Savena;Mazzini;BITONE;21;54;;364
2119;2019;Savena;Mazzini;VIA ARNO;18;22;;
2130;2019;Savena;Mazzini;VIA ARNO;7;19;;
2132;2019;Savena;Mazzini;VIA ARNO;15;15;;
2140;2019;Savena;Mazzini;CAVEDONE;5;11;;
2143;2019;Savena;Mazzini;CAVEDONE;13;15;;50
2159;2019;Savena;S. Ruffillo;MONTE DONATO;9;22;;
2160;2019;Savena;S. Ruffillo;MONTE DONATO;3;3;;
2162;2019;Savena;S. Ruffillo;VIA TOSCANA;3;3;;
2180;2019;Savena;S. Ruffillo;MONTE DONATO;5;4;;
2183;2019;Savena;S. Ruffillo;VIA TOSCANA;3;3;;
2184;2019;Savena;S. Ruffillo;VIA TOSCANA;5;6;;
2194;2019;Savena;S. Ruffillo;VIA TOSCANA;6;7;;
2213;2019;Savena;S. Ruffillo;VIA TOSCANA;12;13;;
2230;2019;Savena;S. Ruffillo;VIA TOSCANA;4;5;;
2259;2019;Savena;S. Ruffillo;CORELLI;9;10;;
2265;2019;Savena;S. Ruffillo;CORELLI;6;7;;103
2267;2019;Savena;S. Ruffillo;CORELLI;12;27;;
2273;2019;Savena;S. Ruffillo;CORELLI;4;6;;71
2284;2019;Savena;S. Ruffillo;CORELLI;2;2;;
2307;2019;Savena;S. Ruffillo;VIA TOSCANA;32;64;;
2312;2019;Savena;S. Ruffillo;PONTE SAVENA-LA BASTIA;13;19;;
2332;2019;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;11;24;;
2;2018;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;6;17;;
82;2018;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;12;24;;
87;2018;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;7;6;;
88;2018;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;19;144;;
94;2018;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;1;1;;
111;2018;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;10;27;;
120;2018;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;12;224;;
129;2018;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;1;2;;
134;2018;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;8;20;;
145;2018;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;109;792;;
151;2018;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;11;28;;
172;2018;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;7;16;;
175;2018;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;1;2;;
176;2018;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;16;17;;
188;2018;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;2;1;;
198;2018;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;10;2054;;
205;2018;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;21;25;;
218;2018;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;1;35;;
231;2018;Navile;Bolognina;ARCOVEGGIO;18;42;;
242;2018;Navile;Bolognina;ARCOVEGGIO;13;17;;
252;2018;Navile;Bolognina;ARCOVEGGIO;15;22;;
254;2018;Navile;Bolognina;ARCOVEGGIO;20;21;;
274;2018;Navile;Bolognina;PIAZZA DELL'UNITA';14;17;;
313;2018;Navile;Bolognina;VIA FERRARESE;11;12;;
331;2018;Navile;Bolognina;VIA FERRARESE;7;13;;
350;2018;Navile;Bolognina;PIAZZA DELL'UNITA';5;8;;
352;2018;Navile;Bolognina;PIAZZA DELL'UNITA';43;146;;
374;2018;Navile;Corticella;SAVENA ABBANDONATO;1;1;;
378;2018;Navile;Corticella;SAN SAVINO;5;17;;
383;2018;Navile;Corticella;SAN SAVINO;7;10;;
386;2018;Navile;Corticella;SAN SAVINO;3;3;;
388;2018;Navile;Corticella;SAN SAVINO;1;1;;
404;2018;Navile;Corticella;SAN SAVINO;30;80;;
405;2018;Navile;Corticella;SAN SAVINO;21;43;;
407;2018;Navile;Corticella;SAN SAVINO;8;10;;
414;2018;Navile;Corticella;SAN SAVINO;10;21;;
424;2018;Navile;Corticella;SAVENA ABBANDONATO;4;5;;
441;2018;Navile;Corticella;CROCE COPERTA;5;57;;
445;2018;Navile;Corticella;CROCE COPERTA;2;9;;
460;2018;Navile;Corticella;CROCE COPERTA;7;14;;
480;2018;Navile;Corticella;LA DOZZA;11;13;;
496;2018;Navile;Lame;LAGHETTI DEL ROSARIO;5;72;;
514;2018;Navile;Lame;LAGHETTI DEL ROSARIO;1;0;;
548;2018;Navile;Lame;PESCAROLA;6;12;;
567;2018;Navile;Lame;LAZZARETTO;1;11;;
584;2018;Navile;Lame;LAZZARETTO;4;4;;
597;2018;Navile;Lame;BEVERARA;1;9;;
601;2018;Navile;Lame;BEVERARA;5;68;;
614;2018;Porto - Saragozza;Marconi;MARCONI-2;53;127;;
643;2018;Porto - Saragozza;Marconi;MARCONI-2;24;36;;
644;2018;Porto - Saragozza;Marconi;MARCONI-2;33;206;;
650;2018;Porto - Saragozza;Marconi;MARCONI-2;116;384;;
669;2018;Porto - Saragozza;Marconi;MARCONI-2;9;10;;
676;2018;Porto - Saragozza;Marconi;MARCONI-1;59;579;;
685;2018;Porto - Saragozza;Marconi;MARCONI-1;4;102;;
688;2018;Porto - Saragozza;Marconi;MARCONI-1;5;26;;
704;2018;Porto - Saragozza;Saffi;ZANARDI;9;16;;
711;2018;Porto - Saragozza;Saffi;ZANARDI;6;6;;
716;2018;Porto - Saragozza;Saffi;ZANARDI;2;2;;
717;2018;Porto - Saragozza;Saffi;ZANARDI;4;4;;
721;2018;Porto - Saragozza;Saffi;ZANARDI;4;6;;
726;2018;Porto - Saragozza;Saffi;ZANARDI;35;41;;
742;2018;Porto - Saragozza;Saffi;VELODROMO;4;5;;
744;2018;Porto - Saragozza;Saffi;VELODROMO;12;256;;
746;2018;Porto - Saragozza;Saffi;VELODROMO;34;78;;
750;2018;Porto - Saragozza;Saffi;VELODROMO;22;33;;
777;2018;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;16;18;;
784;2018;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;11;68;;
789;2018;Borgo Panigale - Reno;Barca;BATTINDARNO;20;35;;
795;2018;Borgo Panigale - Reno;Barca;BATTINDARNO;1;1;;
796;2018;Borgo Panigale - Reno;Barca;BATTINDARNO;7;8;;
797;2018;Borgo Panigale - Reno;Barca;BATTINDARNO;4;16;;
802;2018;Borgo Panigale - Reno;Barca;BATTINDARNO;4;3;;
821;2018;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;16;49;;
830;2018;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;1;1;;
835;2018;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;3;3;;
840;2018;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;2;1;;
843;2018;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;5;12;;
848;2018;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;4;4;;
855;2018;Borgo Panigale - Reno;Barca;CANALE DI RENO;1;3;;
862;2018;Borgo Panigale - Reno;Barca;CANALE DI RENO;24;58;;
873;2018;Borgo Panigale - Reno;Barca;CANALE DI RENO;11;15;;
901;2018;Borgo Panigale - Reno;S. Viola;AGUCCHI;21;293;;
909;2018;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;22;133;;
920;2018;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;24;40;;
952;2018;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;11;35;;
979;2018;San Donato - San Vitale;San Donato;VIA DEL LAVORO;18;31;;
991;2018;San Donato - San Vitale;San Donato;VIA DEL LAVORO;80;229;;
1003;2018;San Donato - San Vitale;San Donato;VIA DEL LAVORO;55;102;;
1010;2018;San Donato - San Vitale;San Donato;VIA DEL LAVORO;13;23;;
1023;2018;San Donato - San Vitale;San Donato;MICHELINO;3;9;;
1040;2018;San Donato - San Vitale;San Donato;VIA MONDO;3;3;;
1042;2018;San Donato - San Vitale;San Donato;VIA MONDO;21;52;;
1053;2018;San Donato - San Vitale;San Donato;MICHELINO;19;29;;
1055;2018;San Donato - San Vitale;San Donato;VIA MONDO;31;52;;
1063;2018;San Donato - San Vitale;San Donato;VIA MONDO;5;8;;
1072;2018;San Donato - San Vitale;San Donato;VIA MONDO;2;6;;
1074;2018;San Donato - San Vitale;San Donato;VIA MONDO;21;45;;
1079;2018;San Donato - San Vitale;San Donato;SAN DONNINO;11;11;;
1109;2018;San Donato - San Vitale;San Donato;PILASTRO;6;6;;
1129;2018;San Donato - San Vitale;San Donato;SCALO MERCI SAN DONATO;1;21;;
1150;2018;Santo Stefano;Colli;OSSERVANZA;1;1;;
1162;2018;Santo Stefano;Colli;SAN MICHELE IN BOSCO;68;95;;
1298;2018;Santo Stefano;Galvani;GALVANI-2;15;19;;
1304;2018;Santo Stefano;Murri;MEZZOFANTI;32;47;;
1313;2018;Santo Stefano;Murri;DAGNINI;28;53;;
1316;2018;Santo Stefano;Murri;DAGNINI;20;30;;
1335;2018;Santo Stefano;Murri;DAGNINI;7;9;;
1346;2018;Santo Stefano;Murri;DAGNINI;11;14;;
1371;2018;Santo Stefano;Murri;DAGNINI;30;47;;
1402;2018;Santo Stefano;Murri;SIEPELUNGA;19;38;;
1414;2018;Santo Stefano;Murri;CHIESANUOVA;22;26;;
1426;2018;Santo Stefano;Murri;CHIESANUOVA;49;69;;
1433;2018;Santo Stefano;Murri;CHIESANUOVA;7;7;;
1450;2018;Santo Stefano;Irnerio;IRNERIO-2;9;816;;
1588;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;10;19;;
1601;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;15;35;;
1609;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;2;13;;
1645;2018;San Donato - San Vitale;S. Vitale;MENGOLI;5;8;;
1750;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;24;41;;
1825;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;7;15;;
1853;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;27;30;;
1858;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;7;7;;
1860;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;30;34;;
1869;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;10;24;;
1948;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;11;157;;
1952;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;128;263;;
1969;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;21;34;;
2002;2018;Savena;Mazzini;FOSSOLO;12;13;;
2013;2018;Savena;Mazzini;FOSSOLO;28;42;;
2038;2018;Savena;Mazzini;DUE MADONNE;17;32;;
2054;2018;Savena;Mazzini;PONTEVECCHIO;44;86;;
2061;2018;Savena;Mazzini;PONTEVECCHIO;2;14;;
2122;2018;Savena;Mazzini;VIA ARNO;17;25;;
2155;2018;Savena;Mazzini;VIA ARNO;13;125;;
2205;2018;Savena;S. Ruffillo;VIA TOSCANA;55;133;;
2238;2018;Savena;S. Ruffillo;VIA TOSCANA;10;24;;
2254;2018;Savena;S. Ruffillo;CORELLI;30;55;;
2332;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;10;20;;
89;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;1;1;;
174;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;25;71;;
186;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;6;10;;
196;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;10;13;;
199;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;6;12;;
202;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;2;2;;
215;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;1;1;;
236;2017;Navile;Bolognina;ARCOVEGGIO;6;6;;
286;2017;Navile;Bolognina;PIAZZA DELL'UNITA';5;9;;
350;2017;Navile;Bolognina;PIAZZA DELL'UNITA';5;7;;
437;2017;Navile;Corticella;CROCE COPERTA;12;68;;
448;2017;Navile;Corticella;CROCE COPERTA;30;1194;;
450;2017;Navile;Corticella;CROCE COPERTA;9;85;;
466;2017;Navile;Corticella;CROCE COPERTA;16;68;;
490;2017;Navile;Corticella;SAVENA ABBANDONATO;1;1;;
536;2017;Navile;Lame;PESCAROLA;5;7;;
683;2017;Porto - Saragozza;Marconi;MARCONI-1;63;110;;
713;2017;Porto - Saragozza;Saffi;ZANARDI;24;65;2;
743;2017;Porto - Saragozza;Saffi;VELODROMO;23;131;;
744;2017;Porto - Saragozza;Saffi;VELODROMO;14;254;;
759;2017;Porto - Saragozza;Saffi;VELODROMO;12;12;;
773;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;15;22;;
781;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;12;22;;
854;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;9;11;239;
856;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;9;18;;
859;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;11;10;;
997;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;34;67;;
1032;2017;San Donato - San Vitale;San Donato;VIA MONDO;26;54;;
1088;2017;San Donato - San Vitale;San Donato;SCALO MERCI SAN DONATO;3;73;;
1104;2017;San Donato - San Vitale;San Donato;PILASTRO;12;18;;
1112;2017;San Donato - San Vitale;San Donato;CAAB;2;182;;
1183;2017;Santo Stefano;Colli;PADERNO;16;32;;
1225;2017;Santo Stefano;Galvani;GALVANI-1;16;25;;
1293;2017;Santo Stefano;Galvani;GALVANI-2;7;9;;
1326;2017;Santo Stefano;Murri;DAGNINI;8;8;;
1330;2017;Santo Stefano;Murri;DAGNINI;9;11;;
1338;2017;Santo Stefano;Murri;MEZZOFANTI;76;214;;
1347;2017;Santo Stefano;Murri;DAGNINI;24;27;;
1352;2017;Santo Stefano;Murri;DAGNINI;1;2;;
1426;2017;Santo Stefano;Murri;CHIESANUOVA;43;64;;
1444;2017;Santo Stefano;Murri;CHIESANUOVA;14;30;;
1456;2017;Santo Stefano;Irnerio;IRNERIO-2;1;2;;
1470;2017;Santo Stefano;Irnerio;IRNERIO-2;36;103;;
1480;2017;Santo Stefano;Irnerio;IRNERIO-2;44;132;;
1485;2017;Santo Stefano;Irnerio;IRNERIO-2;12;15;;
1520;2017;Santo Stefano;Irnerio;IRNERIO-1;68;347;;
1524;2017;Santo Stefano;Irnerio;IRNERIO-1;19;59;;
1532;2017;Santo Stefano;Irnerio;IRNERIO-2;34;56;;
1559;2017;San Donato - San Vitale;S. Vitale;CIRENAICA;1;1;;
1624;2017;San Donato - San Vitale;S. Vitale;MENGOLI;5;7;;
1689;2017;San Donato - San Vitale;S. Vitale;VIA LARGA;38;62;;
1696;2017;San Donato - San Vitale;S. Vitale;ROVERI;14;101;;
1716;2017;San Donato - San Vitale;S. Vitale;ROVERI;10;113;;
1731;2017;San Donato - San Vitale;S. Vitale;GUELFA;10;10;;
1740;2017;San Donato - San Vitale;S. Vitale;ROVERI;28;270;;
1826;2017;Porto - Saragozza;Costa Saragozza;XXI APRILE;1;0;;
1894;2017;Porto - Saragozza;Costa Saragozza;RAVONE;5;5;;
1925;2017;Porto - Saragozza;Costa Saragozza;SAN LUCA;5;6;;
1930;2017;Porto - Saragozza;Malpighi;MALPIGHI-2;2;2;;
1934;2017;Porto - Saragozza;Malpighi;MALPIGHI-2;33;62;;
1953;2017;Porto - Saragozza;Malpighi;MALPIGHI-1;80;277;;
2024;2017;Savena;Mazzini;PONTEVECCHIO;1;3;49;
2101;2017;Savena;Mazzini;BITONE;21;41;;
2110;2017;Savena;Mazzini;BITONE;6;6;;
2178;2017;Savena;S. Ruffillo;VIA TOSCANA;3;5;;
2228;2017;Savena;S. Ruffillo;VIA TOSCANA;12;12;;
2260;2017;Savena;S. Ruffillo;CORELLI;1;1;;
2262;2017;Savena;S. Ruffillo;CORELLI;21;23;;
2;2019;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;6;19;;
22;2019;Borgo Panigale - Reno;Borgo Panigale;BARGELLINO;30;379;;
30;2019;Borgo Panigale - Reno;Borgo Panigale;AEROPORTO;3;2;;
66;2019;Borgo Panigale - Reno;Borgo Panigale;LA BIRRA;1;2;;
70;2019;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;4;4;;
71;2019;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;5;7;;
74;2019;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;2;5;;
122;2019;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;4;3;;
129;2019;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;1;16;;
148;2019;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;17;21;;72
168;2019;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;3;5;;68
178;2019;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;3;10;;104
197;2019;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;6;10;;
201;2019;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;1;169;;
220;2019;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;3;9;;243
221;2019;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;9;108;;
255;2019;Navile;Bolognina;ARCOVEGGIO;24;48;;
267;2019;Navile;Bolognina;ARCOVEGGIO;8;14;;
269;2019;Navile;Bolognina;ARCOVEGGIO;38;79;;18
288;2019;Navile;Bolognina;PIAZZA DELL'UNITA';11;15;;
