﻿Anno;Codice Area Statistica;Area Statistica;Quartiere;Zona;Sesso;Età grandi;Età;Cittadinanza;Residenti;Zona di prossimità
2024;78;Malpighi-1;Porto - Saragozza;Malpighi;Femmine;25-34;15-29;Straniera;14;MALPIGHI
2024;78;Malpighi-1;Porto - Saragozza;Malpighi;Femmine;25-34;30-44;Italiana;56;MALPIGHI
2024;78;Malpighi-1;Porto - Saragozza;Malpighi;Maschi;15-24;15-29;Italiana;64;MALPIGHI
2024;79;Fossolo;Savena;Mazzini;Femmine;03-05;00-14;Straniera;16;FOSSOLO - DUE MADONNE
2024;79;Fossolo;Savena;Mazzini;Femmine;06-14;00-14;Italiana;252;FOSSOLO - DUE MADONNE
2024;79;Fossolo;Savena;Mazzini;Femmine;15-24;15-29;Italiana;308;FOSSOLO - DUE MADONNE
2024;80;Due Madonne;Savena;Mazzini;Femmine;45-54;45-64;Straniera;34;FOSSOLO - DUE MADONNE
2024;80;Due Madonne;Savena;Mazzini;Femmine;55-64;45-64;Italiana;152;FOSSOLO - DUE MADONNE
2024;80;Due Madonne;Savena;Mazzini;Maschi;15-24;15-29;Straniera;21;FOSSOLO - DUE MADONNE
2024;80;Due Madonne;Savena;Mazzini;Maschi;45-54;45-64;Straniera;28;FOSSOLO - DUE MADONNE
2024;81;Lungo Savena;Savena;Mazzini;Femmine;02 e prima;00-14;Italiana;3;FOSSOLO - DUE MADONNE
2024;81;Lungo Savena;Savena;Mazzini;Femmine;03-05;00-14;Straniera;1;FOSSOLO - DUE MADONNE
2024;81;Lungo Savena;Savena;Mazzini;Femmine;25-34;30-44;Italiana;6;FOSSOLO - DUE MADONNE
2024;82;Pontevecchio;Savena;Mazzini;Femmine;06-14;00-14;Straniera;55;PONTEVECCHIO - MAZZINI
2024;83;Bitone;Savena;Mazzini;Maschi;02 e prima;00-14;Italiana;122;PONTEVECCHIO - MAZZINI
2024;84;Cavedone;Savena;Mazzini;Maschi;25-34;15-29;Straniera;11;PONTEVECCHIO - MAZZINI
2024;87;Monte Donato;Savena;San Ruffillo;Femmine;25-34;15-29;Italiana;30;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2024;88;Via Toscana;Savena;San Ruffillo;Femmine;15-24;15-29;Straniera;53;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2024;88;Via Toscana;Savena;San Ruffillo;Maschi;03-05;00-14;Straniera;23;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2024;88;Via Toscana;Savena;San Ruffillo;Maschi;35-44;30-44;Italiana;515;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2024;88;Via Toscana;Savena;San Ruffillo;Maschi;45-54;45-64;Italiana;583;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2024;89;Corelli;Savena;San Ruffillo;Femmine;55-64;45-64;Italiana;602;LUNGO SAVENA
2024;89;Corelli;Savena;San Ruffillo;Maschi;55-64;45-64;Italiana;518;LUNGO SAVENA
2024;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;02 e prima;00-14;Straniera;3;LUNGO SAVENA
2024;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;45-54;45-64;Straniera;18;LUNGO SAVENA
2024;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;55-64;45-64;Italiana;79;LUNGO SAVENA
2024;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;15-24;15-29;Italiana;2;
2022;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Italiana;22;BIRRA - BARGELLINO - LAVINO
2022;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Italiana;70;BIRRA - BARGELLINO - LAVINO
2022;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Italiana;2;BIRRA - BARGELLINO - LAVINO
2022;69;Croce del Biacco;San Donato - San Vitale;San Vitale;Maschi;03-05;00-14;Italiana;59;CROCE DEL BIACCO - ROVERI
2022;69;Croce del Biacco;San Donato - San Vitale;San Vitale;Maschi;15-24;15-29;Straniera;47;CROCE DEL BIACCO - ROVERI
2022;69;Croce del Biacco;San Donato - San Vitale;San Vitale;Maschi;25-34;15-29;Straniera;33;CROCE DEL BIACCO - ROVERI
2022;69;Croce del Biacco;San Donato - San Vitale;San Vitale;Maschi;45-54;45-64;Italiana;288;CROCE DEL BIACCO - ROVERI
2022;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;Femmine;55-64;45-64;Italiana;30;CROCE DEL BIACCO - ROVERI
2022;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;Maschi;25-34;15-29;Straniera;3;CROCE DEL BIACCO - ROVERI
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Femmine;65 e oltre;65 e oltre;Italiana;492;SARAGOZZA - SAN LUCA
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;03-05;00-14;Straniera;6;SARAGOZZA - SAN LUCA
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;45-54;45-64;Italiana;250;SARAGOZZA - SAN LUCA
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;55-64;45-64;Italiana;236;SARAGOZZA - SAN LUCA
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;65 e oltre;65 e oltre;Italiana;330;SARAGOZZA - SAN LUCA
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;65 e oltre;65 e oltre;Straniera;8;SARAGOZZA - SAN LUCA
2022;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Italiana;410;SARAGOZZA - SAN LUCA
2022;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;65 e oltre;65 e oltre;Italiana;1759;SARAGOZZA - SAN LUCA
2022;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;Maschi;55-64;45-64;Straniera;14;SARAGOZZA - SAN LUCA
2022;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Italiana;35;SARAGOZZA - SAN LUCA
2022;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;35-44;30-44;Straniera;9;SARAGOZZA - SAN LUCA
2022;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;65 e oltre;65 e oltre;Straniera;5;SARAGOZZA - SAN LUCA
2022;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;25-34;30-44;Straniera;5;SARAGOZZA - SAN LUCA
2022;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;35-44;30-44;Straniera;5;SARAGOZZA - SAN LUCA
2022;75;Via del Genio;Porto - Saragozza;Costa Saragozza;Femmine;02 e prima;00-14;Italiana;1;SARAGOZZA - SAN LUCA
2022;75;Via del Genio;Porto - Saragozza;Costa Saragozza;Femmine;25-34;30-44;Italiana;1;SARAGOZZA - SAN LUCA
2022;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;02 e prima;00-14;Straniera;1;SARAGOZZA - SAN LUCA
2022;76;San Luca;Porto - Saragozza;Costa Saragozza;Maschi;06-14;00-14;Straniera;1;SARAGOZZA - SAN LUCA
2022;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;03-05;00-14;Italiana;71;MALPIGHI
2022;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;25-34;15-29;Straniera;54;MALPIGHI
2022;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;55-64;45-64;Italiana;684;MALPIGHI
2022;78;Malpighi-1;Porto - Saragozza;Malpighi;Femmine;02 e prima;00-14;Italiana;11;MALPIGHI
2022;78;Malpighi-1;Porto - Saragozza;Malpighi;Femmine;03-05;00-14;Straniera;1;MALPIGHI
2022;78;Malpighi-1;Porto - Saragozza;Malpighi;Maschi;02 e prima;00-14;Straniera;2;MALPIGHI
2022;78;Malpighi-1;Porto - Saragozza;Malpighi;Maschi;25-34;15-29;Italiana;47;MALPIGHI
2022;79;Fossolo;Savena;Mazzini;Maschi;02 e prima;00-14;Italiana;72;FOSSOLO - DUE MADONNE
2022;79;Fossolo;Savena;Mazzini;Maschi;25-34;15-29;Straniera;16;FOSSOLO - DUE MADONNE
2022;80;Due Madonne;Savena;Mazzini;Femmine;03-05;00-14;Italiana;23;FOSSOLO - DUE MADONNE
2022;80;Due Madonne;Savena;Mazzini;Femmine;25-34;30-44;Italiana;72;FOSSOLO - DUE MADONNE
2022;80;Due Madonne;Savena;Mazzini;Maschi;06-14;00-14;Straniera;26;FOSSOLO - DUE MADONNE
2022;80;Due Madonne;Savena;Mazzini;Maschi;15-24;15-29;Italiana;104;FOSSOLO - DUE MADONNE
2022;80;Due Madonne;Savena;Mazzini;Maschi;65 e oltre;65 e oltre;Italiana;355;FOSSOLO - DUE MADONNE
2022;81;Lungo Savena;Savena;Mazzini;Femmine;55-64;45-64;Italiana;3;FOSSOLO - DUE MADONNE
2022;81;Lungo Savena;Savena;Mazzini;Maschi;15-24;15-29;Italiana;8;FOSSOLO - DUE MADONNE
2022;81;Lungo Savena;Savena;Mazzini;Maschi;25-34;15-29;Straniera;1;FOSSOLO - DUE MADONNE
2022;82;Pontevecchio;Savena;Mazzini;Femmine;25-34;15-29;Italiana;122;PONTEVECCHIO - MAZZINI
2022;82;Pontevecchio;Savena;Mazzini;Femmine;35-44;30-44;Straniera;120;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Femmine;06-14;00-14;Straniera;92;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Femmine;25-34;30-44;Straniera;105;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Femmine;65 e oltre;65 e oltre;Italiana;1548;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Femmine;65 e oltre;65 e oltre;Straniera;84;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Maschi;35-44;30-44;Italiana;590;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Maschi;65 e oltre;65 e oltre;Straniera;29;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Femmine;25-34;15-29;Straniera;15;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Maschi;03-05;00-14;Straniera;9;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Maschi;15-24;15-29;Italiana;131;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Maschi;15-24;15-29;Straniera;26;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Maschi;35-44;30-44;Straniera;38;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Maschi;45-54;45-64;Italiana;184;PONTEVECCHIO - MAZZINI
2022;85;Via Arno;Savena;Mazzini;Maschi;25-34;30-44;Italiana;126;PONTEVECCHIO - MAZZINI
2022;85;Via Arno;Savena;Mazzini;Maschi;45-54;45-64;Italiana;448;PONTEVECCHIO - MAZZINI
2022;86;Ospedale Bellaria;Savena;Mazzini;Maschi;45-54;45-64;Italiana;5;LUNGO SAVENA
2022;86;Ospedale Bellaria;Savena;Mazzini;Maschi;65 e oltre;65 e oltre;Italiana;21;LUNGO SAVENA
2022;87;Monte Donato;Savena;San Ruffillo;Femmine;06-14;00-14;Straniera;2;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;87;Monte Donato;Savena;San Ruffillo;Femmine;55-64;45-64;Straniera;18;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;87;Monte Donato;Savena;San Ruffillo;Maschi;02 e prima;00-14;Italiana;12;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;88;Via Toscana;Savena;San Ruffillo;Femmine;06-14;00-14;Straniera;59;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;88;Via Toscana;Savena;San Ruffillo;Femmine;25-34;30-44;Straniera;70;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;88;Via Toscana;Savena;San Ruffillo;Femmine;65 e oltre;65 e oltre;Italiana;1335;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;88;Via Toscana;Savena;San Ruffillo;Maschi;06-14;00-14;Italiana;260;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Femmine;03-05;00-14;Italiana;13;LUNGO SAVENA
2022;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;02 e prima;00-14;Straniera;4;LUNGO SAVENA
2022;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;25-34;30-44;Italiana;5;
2022;99;non indicata;Senza fissa dimora;Senza fissa dimora;Maschi;25-34;15-29;Straniera;11;
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Straniera;7;BIRRA - BARGELLINO - LAVINO
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Italiana;8;BIRRA - BARGELLINO - LAVINO
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Straniera;13;BIRRA - BARGELLINO - LAVINO
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Italiana;17;BIRRA - BARGELLINO - LAVINO
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Straniera;4;BIRRA - BARGELLINO - LAVINO
2023;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;02 e prima;00-14;Italiana;17;BIRRA - BARGELLINO - LAVINO
2023;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Straniera;2;BIRRA - BARGELLINO - LAVINO
2023;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;30-44;Italiana;26;BIRRA - BARGELLINO - LAVINO
2023;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Italiana;2;BIRRA - BARGELLINO - LAVINO
2023;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Italiana;6;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Straniera;4;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;30-44;Italiana;10;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Italiana;19;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Straniera;3;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Italiana;23;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Italiana;10;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;02 e prima;00-14;Straniera;7;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;45-54;45-64;Straniera;38;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Italiana;260;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Maschi;02 e prima;00-14;Straniera;3;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Straniera;28;BIRRA - BARGELLINO - LAVINO
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;45-54;45-64;Italiana;184;BORGO PANIGALE
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Italiana;159;BORGO PANIGALE
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Maschi;35-44;30-44;Straniera;47;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Italiana;474;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Straniera;88;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Straniera;77;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;02 e prima;00-14;Italiana;73;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;03-05;00-14;Straniera;35;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Straniera;81;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;65 e oltre;65 e oltre;Straniera;15;BORGO PANIGALE
2023;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Straniera;20;BORGO PANIGALE
2023;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;65 e oltre;65 e oltre;Italiana;134;BORGO PANIGALE
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Italiana;219;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;03-05;00-14;Straniera;9;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;65 e oltre;65 e oltre;Straniera;11;CASTELDEBOLE - PONTELUNGO
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;Femmine;02 e prima;00-14;Straniera;11;CORTICELLA - DOZZA
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;Femmine;06-14;00-14;Straniera;23;CORTICELLA - DOZZA
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;45-54;45-64;Italiana;135;CORTICELLA - DOZZA
2023;13;CNR;Navile;Bolognina;Femmine;35-44;30-44;Straniera;2;BEVERARA
2023;13;CNR;Navile;Bolognina;Maschi;15-24;15-29;Italiana;3;BEVERARA
2023;14;Arcoveggio;Navile;Bolognina;Femmine;15-24;15-29;Italiana;255;BOLOGNINA
2023;14;Arcoveggio;Navile;Bolognina;Maschi;15-24;15-29;Italiana;282;BOLOGNINA
2023;14;Arcoveggio;Navile;Bolognina;Maschi;25-34;15-29;Straniera;106;BOLOGNINA
2023;15;Via Ferrarese;Navile;Bolognina;Femmine;03-05;00-14;Italiana;100;BOLOGNINA
2023;15;Via Ferrarese;Navile;Bolognina;Femmine;25-34;30-44;Italiana;362;BOLOGNINA
2023;15;Via Ferrarese;Navile;Bolognina;Femmine;45-54;45-64;Italiana;648;BOLOGNINA
2023;15;Via Ferrarese;Navile;Bolognina;Femmine;65 e oltre;65 e oltre;Straniera;133;BOLOGNINA
2023;15;Via Ferrarese;Navile;Bolognina;Maschi;55-64;45-64;Italiana;650;BOLOGNINA
2023;17;Piazza dell'Unita';Navile;Bolognina;Maschi;06-14;00-14;Italiana;298;BOLOGNINA
2023;17;Piazza dell'Unita';Navile;Bolognina;Maschi;35-44;30-44;Italiana;620;BOLOGNINA
2023;17;Piazza dell'Unita';Navile;Bolognina;Maschi;65 e oltre;65 e oltre;Italiana;824;BOLOGNINA
2023;18;San Savino;Navile;Corticella;Femmine;35-44;30-44;Italiana;398;CORTICELLA - DOZZA
2023;19;Savena Abbandonato;Navile;Corticella;Femmine;03-05;00-14;Italiana;8;CORTICELLA - DOZZA
2023;19;Savena Abbandonato;Navile;Corticella;Femmine;65 e oltre;65 e oltre;Italiana;79;CORTICELLA - DOZZA
2023;20;Croce Coperta;Navile;Corticella;Femmine;45-54;45-64;Italiana;364;CORTICELLA - DOZZA
2023;20;Croce Coperta;Navile;Corticella;Maschi;35-44;30-44;Straniera;123;CORTICELLA - DOZZA
2023;21;Mulino del Gomito;Navile;Corticella;Maschi;02 e prima;00-14;Italiana;1;CORTICELLA - DOZZA
2023;21;Mulino del Gomito;Navile;Corticella;Maschi;25-34;15-29;Straniera;7;CORTICELLA - DOZZA
2023;22;La Dozza;Navile;Corticella;Maschi;35-44;30-44;Straniera;10;CORTICELLA - DOZZA
2023;23;Laghetti del Rosario;Navile;Lame;Femmine;25-34;30-44;Italiana;18;BERTALIA - NOCE
2023;27;Lazzaretto;Navile;Lame;Femmine;45-54;45-64;Straniera;11;BERTALIA - NOCE
2023;28;Beverara;Navile;Lame;Femmine;06-14;00-14;Straniera;75;BEVERARA
2023;28;Beverara;Navile;Lame;Femmine;45-54;45-64;Straniera;111;BEVERARA
2023;28;Beverara;Navile;Lame;Maschi;55-64;45-64;Italiana;500;BEVERARA
2021;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;02 e prima;00-14;Italiana;8;BIRRA - BARGELLINO - LAVINO
2021;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Straniera;9;BIRRA - BARGELLINO - LAVINO
2021;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;1;BIRRA - BARGELLINO - LAVINO
2021;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Italiana;5;BIRRA - BARGELLINO - LAVINO
2021;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;2;BIRRA - BARGELLINO - LAVINO
2021;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;03-05;00-14;Italiana;7;BIRRA - BARGELLINO - LAVINO
2021;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Italiana;79;BIRRA - BARGELLINO - LAVINO
2021;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Italiana;610;BORGO PANIGALE
2021;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Femmine;45-54;45-64;Italiana;512;BORGO PANIGALE
2021;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Femmine;03-05;00-14;Italiana;49;CASTELDEBOLE - PONTELUNGO
2021;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;33;CASTELDEBOLE - PONTELUNGO
2021;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Straniera;65;CASTELDEBOLE - PONTELUNGO
2021;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Straniera;10;BORGO PANIGALE
2021;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;03-05;00-14;Italiana;41;CASTELDEBOLE - PONTELUNGO
2021;12;Caserme Rosse-Manifattura;Navile;Bolognina;Femmine;02 e prima;00-14;Straniera;9;CORTICELLA - DOZZA
2021;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;02 e prima;00-14;Straniera;5;CORTICELLA - DOZZA
2021;14;Arcoveggio;Navile;Bolognina;Femmine;15-24;15-29;Italiana;270;BOLOGNINA
2021;14;Arcoveggio;Navile;Bolognina;Maschi;45-54;45-64;Straniera;203;BOLOGNINA
2021;15;Via Ferrarese;Navile;Bolognina;Femmine;02 e prima;00-14;Italiana;99;BOLOGNINA
2021;15;Via Ferrarese;Navile;Bolognina;Femmine;15-24;15-29;Straniera;121;BOLOGNINA
2021;15;Via Ferrarese;Navile;Bolognina;Femmine;25-34;15-29;Straniera;160;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;03-05;00-14;Italiana;16;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;65 e oltre;65 e oltre;Straniera;3;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;02 e prima;00-14;Straniera;7;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;15-24;15-29;Straniera;306;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;45-54;45-64;Italiana;38;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;55-64;45-64;Italiana;39;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;65 e oltre;65 e oltre;Straniera;1;BOLOGNINA
2021;17;Piazza dell'Unita';Navile;Bolognina;Femmine;35-44;30-44;Italiana;534;BOLOGNINA
2021;17;Piazza dell'Unita';Navile;Bolognina;Femmine;55-64;45-64;Italiana;552;BOLOGNINA
2021;17;Piazza dell'Unita';Navile;Bolognina;Maschi;25-34;15-29;Italiana;223;BOLOGNINA
2021;18;San Savino;Navile;Corticella;Femmine;06-14;00-14;Straniera;98;CORTICELLA - DOZZA
2021;18;San Savino;Navile;Corticella;Femmine;15-24;15-29;Italiana;285;CORTICELLA - DOZZA
2021;18;San Savino;Navile;Corticella;Maschi;06-14;00-14;Straniera;104;CORTICELLA - DOZZA
2021;19;Savena Abbandonato;Navile;Corticella;Femmine;06-14;00-14;Italiana;34;CORTICELLA - DOZZA
2021;19;Savena Abbandonato;Navile;Corticella;Femmine;25-34;30-44;Straniera;6;CORTICELLA - DOZZA
2021;19;Savena Abbandonato;Navile;Corticella;Femmine;35-44;30-44;Italiana;48;CORTICELLA - DOZZA
2021;19;Savena Abbandonato;Navile;Corticella;Femmine;65 e oltre;65 e oltre;Italiana;71;CORTICELLA - DOZZA
2021;19;Savena Abbandonato;Navile;Corticella;Femmine;65 e oltre;65 e oltre;Straniera;5;CORTICELLA - DOZZA
2021;20;Croce Coperta;Navile;Corticella;Femmine;03-05;00-14;Italiana;45;CORTICELLA - DOZZA
2021;20;Croce Coperta;Navile;Corticella;Femmine;15-24;15-29;Italiana;204;CORTICELLA - DOZZA
2021;20;Croce Coperta;Navile;Corticella;Femmine;45-54;45-64;Italiana;408;CORTICELLA - DOZZA
2021;20;Croce Coperta;Navile;Corticella;Femmine;65 e oltre;65 e oltre;Straniera;40;CORTICELLA - DOZZA
2021;20;Croce Coperta;Navile;Corticella;Maschi;35-44;30-44;Italiana;264;CORTICELLA - DOZZA
2021;21;Mulino del Gomito;Navile;Corticella;Femmine;35-44;30-44;Italiana;29;CORTICELLA - DOZZA
2021;21;Mulino del Gomito;Navile;Corticella;Maschi;55-64;45-64;Italiana;59;CORTICELLA - DOZZA
2021;22;La Dozza;Navile;Corticella;Femmine;65 e oltre;65 e oltre;Italiana;204;CORTICELLA - DOZZA
2021;23;Laghetti del Rosario;Navile;Lame;Femmine;03-05;00-14;Italiana;3;BERTALIA - NOCE
2021;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Maschi;15-24;15-29;Straniera;75;SANTA VIOLA
2021;42;Fiera;San Donato - San Vitale;San Donato;Maschi;15-24;15-29;Straniera;1;SAN DONATO VECCHIO
2021;42;Fiera;San Donato - San Vitale;San Donato;Maschi;25-34;30-44;Straniera;1;SAN DONATO VECCHIO
2021;43;San Donnino;San Donato - San Vitale;San Donato;Femmine;65 e oltre;65 e oltre;Straniera;20;SAN DONATO VECCHIO
